CBSA Code,CBSA Title,Metropolitan/Micropolitan Statistical Area,Principal City Name,State,State Name,FIPS State Code,FIPS Place Code,Latitude,Longitude,Population,Population (2010),10 Year Population Growth,Population Density,Migration Rate Since Previous Year,Mean Travel Time,Public Transit,Bicycle,Walkability,Public Transit+Bicycle+Walkability,Per Capita Income,Median Household Income,Poverty Rate,Median Property Value,Employed Population,Employment Rate,Median Gross Rent,Median Owner Cost With Mortgage,Median Owner Cost Without Mortgage,Owner-Occupied Housing Unit Rate,Median Age,Population 0-9,Population 10-19,Population 20-29,Population 30-39,Population 40-49,Population 50-59,Population 60-69,Population 70-79,Population Over 80,Population Under 18,Population 18-64,Population Over 65,Percent Under 18,Percent 18-64,Percent Over 65,Percent 0-9,Percent 10-19,Percent 20-29,Percent 30-39,Percent 40-49,Percent 50-59,Percent 60-69,Percent 70-79,Percent Over 80,Age Diversity Index,Percent Under 30,Percent 10-29,Percent 18-29,High School Or Higher,Bachelor Or Higher,Postgrad Degree,Population White,Population Black,Population Native,Population Asian,Population Islander,Population Other,Population Two+,Population Hispanic,Race Diversity Index,Total Crime Rate,Violent Crime Rate,Property Crime Rate,Number of Events,Number of Events per Capita,Live Event Music Rate (LMER)
34580,"Mount Vernon-Anacortes, WA",Metropolitan Statistical Area,Anacortes,WA,Washington,53,1990,48.5020123,-122.6237356,16977,15778.0,1199.0,1450.9,17.16,22.55,1.05,1.04,4.55,6.64,41115.0,71844.0,8.76,406400.0,7025,0.4137951345938623,1193.0,1894.0,577.0,66.0,48.6,1879.0,1597.0,1587.0,1931.0,1781.0,2337.0,2634.0,1992.0,1239.0,3264.0,9057.0,4656.0,19.23,53.35,27.43,11.07,9.41,9.35,11.37,10.49,13.77,15.52,11.73,7.3,0.1158427974045053,29.83,18.76,10.599999999999998,95.07,41.4,15.9,15074.0,84.0,120.0,419.0,51.0,23.0,445.0,761.0,0.7917576793618377,2329.0,85.0,2244.0,10,0.0005890322200624,0.0005890322200624
23660,"Galesburg, IL",Micropolitan Statistical Area,Galesburg,IL,Illinois,17,28326,40.9479779,-90.3705842,30689,32195.0,-1506.0,1729.6,10.58,13.77,0.73,0.71,7.05,8.49,21537.0,36547.0,21.36,75900.0,11912,0.3881521066180065,637.0,883.0,405.0,57.8,40.3,3020.0,3986.0,4405.0,3816.0,3161.0,3664.0,4362.0,2590.0,1685.0,5741.0,18761.0,6187.0,18.71,61.13,20.16,9.84,12.99,14.35,12.43,10.3,11.94,14.21,8.44,5.49,0.1177923708946468,37.18,27.34,18.47,86.62,18.3,7.06,22971.0,4053.0,36.0,512.0,0.0,78.0,496.0,2543.0,0.5851079772819933,4590.0,457.0,4133.0,18,0.0005865293753462,0.0005865293753462
37100,"Oxnard-Thousand Oaks-Ventura, CA",Metropolitan Statistical Area,Oxnard,CA,California,6,54652,34.1976308,-119.1803818,208875,197899.0,10976.0,7873.9,7.13,26.3,1.0,0.54,1.1,2.64,25027.0,78981.0,11.66,497300.0,100575,0.481508078994614,1593.0,2208.0,564.0,53.2,34.1,27546.0,34329.0,30566.0,25334.0,30400.0,26235.0,19399.0,9794.0,5272.0,54785.0,131411.0,22679.0,26.23,62.91,10.86,13.19,16.44,14.63,12.13,14.55,12.56,9.29,4.69,2.52,0.1289434869971948,44.260000000000005,31.07,18.030000000000005,73.01,19.73,5.43,26786.0,5191.0,253.0,17735.0,0.0,603.0,5166.0,153141.0,0.5624306763711592,2412.0,354.0,2058.0,122,0.0005840813883901,0.0005840813883901
12660,"Baraboo, WI",Micropolitan Statistical Area,Baraboo,WI,Wisconsin,55,4625,43.4704014,-89.7437844,12138,12048.0,90.0,1652.2,18.74,20.22,0.0,1.45,5.43,6.88,29844.0,52109.0,14.0,152600.0,6112,0.5035425935079915,801.0,1221.0,564.0,57.0,39.8,1587.0,1315.0,1515.0,1674.0,1128.0,1726.0,1817.0,699.0,677.0,2703.0,7278.0,2157.0,22.27,59.96,17.77,13.07,10.83,12.48,13.79,9.29,14.22,14.97,5.76,5.58,0.1210505595256049,36.38,23.31,14.109999999999996,88.88,23.7,7.4,10887.0,143.0,32.0,67.0,0.0,12.0,365.0,632.0,0.808269550956345,3070.0,230.0,2839.0,7,0.0005767012687427,0.0005767012687427
33700,"Modesto, CA",Metropolitan Statistical Area,Modesto,CA,California,6,48354,37.6390972,-120.9968782,215196,201165.0,14031.0,5007.3,10.37,28.27,1.16,0.33,0.85,2.34,27632.0,62067.0,12.19,324100.0,89562,0.4161880332348185,1176.0,1666.0,510.0,55.1,35.8,29799.0,29577.0,30504.0,27986.0,24523.0,28158.0,23140.0,13456.0,8053.0,54761.0,128225.0,32210.0,25.45,59.59,14.97,13.85,13.74,14.17,13.0,11.4,13.08,10.75,6.25,3.74,0.1220472604954063,41.76,27.91,16.31,83.42,17.81,5.12,93954.0,10080.0,1102.0,12421.0,1341.0,305.0,5890.0,90103.0,0.3722675193708922,3206.0,740.0,2466.0,124,0.0005762188888269,0.0005762188888269
33580,"Mitchell, SD",Micropolitan Statistical Area,Mitchell,SD,South Dakota,46,43100,43.70953,-98.025379,15727,15254.0,473.0,1371.0,23.07,10.4,2.22,0.18,3.13,5.53,30367.0,46661.0,16.25,147200.0,8388,0.5333502893113753,756.0,1123.0,467.0,54.3,35.8,1941.0,2031.0,2614.0,2064.0,1552.0,1823.0,1469.0,1131.0,1102.0,3478.0,9487.0,2762.0,22.11,60.32,17.56,12.34,12.91,16.62,13.12,9.87,11.59,9.34,7.19,7.01,0.1186844308839748,41.870000000000005,29.53,19.760000000000005,91.72,27.43,7.51,14003.0,220.0,368.0,145.0,0.0,44.0,369.0,578.0,0.7955000930322631,3771.0,464.0,3307.0,9,0.0005722642589177,0.0005722642589177
25180,"Hagerstown-Martinsburg, MD-WV",Metropolitan Statistical Area,Martinsburg,WV,West Virginia,54,52060,39.4562528,-77.9639604,17475,17227.0,248.0,2635.4,21.5,25.47,1.5,0.29,2.17,3.96,24970.0,42835.0,29.5,157200.0,7400,0.4234620886981402,948.0,1244.0,364.0,48.3,36.9,2614.0,2069.0,2377.0,2454.0,2139.0,2162.0,2004.0,999.0,657.0,4376.0,10567.0,2532.0,25.04,60.47,14.49,14.96,11.84,13.6,14.04,12.24,12.37,11.47,5.72,3.76,0.122687925637485,40.4,25.44,15.36,84.26,20.43,6.84,13387.0,2426.0,25.0,223.0,0.0,79.0,501.0,834.0,0.6093923545187839,1623.0,329.0,1294.0,10,0.0005722460658082,0.0005722460658082
18980,"Cullman, AL",Micropolitan Statistical Area,Cullman,AL,Alabama,1,18976,34.1335332,-86.8779268,15729,14775.0,954.0,720.3,17.05,20.49,0.0,0.1,1.62,1.7200000000000002,26391.0,48712.0,14.12,142800.0,7033,0.4471358636912709,671.0,1131.0,369.0,58.1,38.4,1721.0,2260.0,2494.0,1780.0,1988.0,1939.0,1283.0,1382.0,882.0,3494.0,9325.0,2910.0,22.21,59.29,18.5,10.94,14.37,15.86,11.32,12.64,12.33,8.16,8.79,5.61,0.1191982744743156,41.17,30.23,18.96,86.05,24.78,8.53,13963.0,178.0,145.0,102.0,0.0,48.0,437.0,856.0,0.792037504575042,4273.0,207.0,4066.0,9,0.0005721914934197,0.0005721914934197
17740,"Coldwater, MI",Micropolitan Statistical Area,Coldwater,MI,Michigan,26,17020,41.9403263,-85.0005215,12241,10945.0,1296.0,1268.4,15.01,17.22,0.81,1.39,1.99,4.19,20806.0,43200.0,17.76,88200.0,4670,0.3815047790213218,740.0,935.0,429.0,53.5,38.5,1512.0,1458.0,1749.0,1644.0,1289.0,1755.0,1487.0,858.0,489.0,2666.0,7463.0,2112.0,21.78,60.97,17.25,12.35,11.91,14.29,13.43,10.53,14.34,12.15,7.01,3.99,0.1207329861661735,38.55,26.2,16.769999999999996,87.43,12.68,3.66,9969.0,911.0,116.0,195.0,0.0,0.0,160.0,890.0,0.6745506903030798,2426.0,331.0,2095.0,7,0.0005718487051711,0.0005718487051711
26380,"Houma-Thibodaux, LA",Metropolitan Statistical Area,Houma,LA,Louisiana,22,36255,29.5957696,-90.7195348,33334,33727.0,-393.0,2310.3,14.42,23.06,0.55,0.74,1.52,2.81,28455.0,42949.0,23.79,157600.0,14263,0.4278814423711525,778.0,1355.0,323.0,64.8,36.8,4500.0,4289.0,4533.0,4910.0,3503.0,4551.0,3772.0,2240.0,1036.0,8018.0,20435.0,4881.0,24.05,61.3,14.64,13.5,12.87,13.6,14.73,10.51,13.65,11.32,6.72,3.11,0.1229116503080792,39.97,26.47,15.919999999999998,83.83,19.32,5.5,20716.0,7764.0,1978.0,116.0,0.0,26.0,1305.0,1429.0,0.4473591564979068,5181.0,638.0,4544.0,19,0.0005699886002279,0.0005699886002279
14740,"Bremerton-Silverdale-Port Orchard, WA",Metropolitan Statistical Area,Port Orchard,WA,Washington,53,55785,47.5315625,-122.6384056,14062,11144.0,2918.0,1458.1,22.25,28.78,5.52,0.14,1.78,7.439999999999999,30532.0,69962.0,14.01,324200.0,5816,0.4135969278907694,1225.0,1870.0,563.0,59.4,35.7,1969.0,1425.0,2369.0,2238.0,1701.0,1562.0,1388.0,881.0,529.0,3102.0,8870.0,2090.0,22.06,63.08,14.86,14.0,10.13,16.85,15.92,12.1,11.11,9.87,6.27,3.76,0.12557856516658,40.98,26.980000000000004,18.920000000000005,91.75,27.14,10.25,9554.0,493.0,68.0,900.0,296.0,0.0,1160.0,1591.0,0.4869725284485156,4105.0,410.0,3695.0,8,0.0005689091167685,0.0005689091167685
36220,"Odessa, TX",Metropolitan Statistical Area,Odessa,TX,Texas,48,53388,31.8457149,-102.367687,123163,99940.0,23223.0,2723.4,16.75,21.61,0.47,0.06,1.83,2.3600000000000003,29420.0,66316.0,8.21,163200.0,57864,0.469816422139766,1091.0,1469.0,473.0,59.7,30.9,21230.0,16937.0,21319.0,18946.0,11511.0,13898.0,10632.0,5852.0,2838.0,35174.0,75227.0,12762.0,28.56,61.08,10.36,17.24,13.75,17.31,15.38,9.35,11.28,8.63,4.75,2.3,0.1339507740566426,48.3,31.06,19.74,79.52,17.23,6.03,40482.0,6648.0,265.0,1690.0,31.0,176.0,1512.0,68898.0,0.4491098296955098,3312.0,808.0,2505.0,70,0.0005683525084643,0.0005683525084643
45540,"The Villages, FL",Metropolitan Statistical Area,The Villages,FL,Florida,12,71625,28.9269978,-82.0041758,79372,51442.0,27930.0,2534.7,9.32,24.49,0.23,0.0,0.84,1.07,48119.0,68233.0,4.63,301400.0,10217,0.1287229753565489,1683.0,1368.0,507.0,95.9,72.6,134.0,463.0,234.0,723.0,1049.0,4462.0,26137.0,33974.0,12196.0,597.0,14014.0,64761.0,0.75,17.66,81.59,0.17,0.58,0.29,0.91,1.32,5.62,32.93,42.8,15.37,0.3187159886211953,1.04,0.8699999999999999,0.29,97.31,42.33,18.0,76874.0,268.0,78.0,689.0,100.0,0.0,373.0,990.0,0.938312567033938,1273.0,227.0,1046.0,45,0.000566950561911,0.000566950561911
45020,"Sweetwater, TX",Micropolitan Statistical Area,Sweetwater,TX,Texas,48,71540,32.4709519,-100.405938,10626,10906.0,-280.0,959.5,18.4,15.47,0.0,0.0,1.91,1.91,21571.0,41549.0,17.5,68100.0,4548,0.4280067758328628,691.0,1019.0,387.0,58.0,35.1,1710.0,1735.0,1166.0,1359.0,1182.0,1228.0,1078.0,647.0,521.0,2945.0,6001.0,1680.0,27.72,56.47,15.81,16.09,16.33,10.97,12.79,11.12,11.56,10.14,6.09,4.9,0.123004643438403,43.39,27.3,15.670000000000002,78.82,10.31,2.88,5048.0,809.0,19.0,43.0,0.0,0.0,104.0,4603.0,0.4191875112100176,1468.0,192.0,1277.0,6,0.0005646527385657,0.0005646527385657
32280,"Martin, TN",Micropolitan Statistical Area,Martin,TN,Tennessee,47,46240,36.3432777,-88.8503514,10635,11473.0,-838.0,857.3,28.68,15.23,0.26,0.8,6.49,7.550000000000001,18576.0,32364.0,30.24,128600.0,4639,0.4362012223789375,665.0,994.0,373.0,43.9,23.9,910.0,2127.0,3231.0,720.0,868.0,892.0,814.0,523.0,550.0,1503.0,7792.0,1340.0,14.13,73.27,12.6,8.56,20.0,30.38,6.77,8.16,8.39,7.65,4.92,5.17,0.1687738162155451,58.94,50.38,44.81,88.95,31.33,12.98,7903.0,2008.0,85.0,33.0,21.0,40.0,217.0,328.0,0.5892858762895076,2707.0,337.0,2370.0,6,0.0005641748942172,0.0005641748942172
11500,"Anniston-Oxford, AL",Metropolitan Statistical Area,Oxford,AL,Alabama,1,57576,33.583652,-85.9424522315373,21323,21348.0,-25.0,671.3,12.82,22.97,0.28,0.0,0.33,0.6100000000000001,27568.0,57887.0,10.83,145300.0,10087,0.4730572621113352,839.0,1111.0,354.0,71.3,37.6,2895.0,2812.0,2603.0,3294.0,2673.0,2648.0,2280.0,1526.0,592.0,5462.0,12772.0,3089.0,25.62,59.9,14.49,13.58,13.19,12.21,15.45,12.54,12.42,10.69,7.16,2.78,0.1230123969522106,38.98,25.4,13.360000000000005,85.48,22.94,9.42,15294.0,3104.0,0.0,412.0,0.0,0.0,288.0,2225.0,0.547066503429241,4705.0,317.0,4388.0,12,0.0005627725929747,0.0005627725929747
16980,"Chicago-Naperville-Elgin, IL-IN-WI",Metropolitan Statistical Area,Schaumburg,IL,Illinois,17,68003,42.0333608,-88.083406,72862,74227.0,-1365.0,3774.4,13.66,30.31,5.26,0.21,1.43,6.9,44358.0,87156.0,4.79,255700.0,40646,0.5578490845708325,1440.0,1801.0,729.0,63.7,40.4,7892.0,8928.0,7246.0,11905.0,11313.0,9481.0,7980.0,5158.0,2959.0,16015.0,45097.0,11750.0,21.98,61.89,16.13,10.83,12.25,9.94,16.34,15.53,13.01,10.95,7.08,4.06,0.123016147838185,33.02,22.19,11.039999999999996,95.84,54.14,22.33,42254.0,2983.0,284.0,18767.0,186.0,251.0,1579.0,7890.0,0.4017218666749508,2226.0,99.0,2126.0,41,0.0005627075842002,0.0005627075842002
18380,"Cordele, GA",Micropolitan Statistical Area,Cordele,GA,Georgia,13,19616,31.9635074,-83.7823938,10752,11147.0,-395.0,1060.6,13.07,20.04,0.47,0.0,2.94,3.41,16746.0,21350.0,50.68,75100.0,3890,0.3617931547619047,602.0,960.0,367.0,34.6,31.5,1836.0,1894.0,1435.0,1230.0,902.0,1356.0,977.0,773.0,349.0,3091.0,6131.0,1530.0,28.75,57.02,14.23,17.08,17.62,13.35,11.44,8.39,12.61,9.09,7.19,3.25,0.1284288753870072,48.05,30.97,19.300000000000004,81.33,10.56,4.07,2724.0,7696.0,0.0,30.0,26.0,0.0,60.0,216.0,0.5769264680804886,5732.0,689.0,5043.0,6,0.0005580357142857,0.0005580357142857
25060,"Gulfport-Biloxi, MS",Metropolitan Statistical Area,Gulfport,MS,Mississippi,28,29700,30.3674198,-89.0928155,71701,67793.0,3908.0,1288.9,23.22,21.96,0.23,0.28,2.28,2.79,20187.0,36013.0,30.75,123800.0,28820,0.4019469742402477,860.0,1155.0,387.0,50.0,34.6,7846.0,13973.0,8750.0,9550.0,9399.0,9345.0,6789.0,4413.0,1636.0,17264.0,45689.0,8748.0,24.08,63.72,12.2,10.94,19.49,12.2,13.32,13.11,13.03,9.47,6.15,2.28,0.1300164434214711,42.63,31.69,18.55,88.97,20.75,6.48,37453.0,26881.0,415.0,950.0,0.0,20.0,1625.0,4332.0,0.4180587764110687,4706.0,439.0,4267.0,40,0.0005578722751426,0.0005578722751426
10900,"Allentown-Bethlehem-Easton, PA-NJ",Metropolitan Statistical Area,Allentown,PA,Pennsylvania,42,2000,40.6022059,-75.4712794,121441,118032.0,3409.0,6920.4,13.04,25.9,5.32,0.0,5.32,10.64,18854.0,40835.0,22.28,144000.0,52508,0.4323745687206133,1004.0,1272.0,548.0,40.8,31.2,18849.0,17530.0,22093.0,16837.0,12131.0,14649.0,10300.0,5161.0,3891.0,31331.0,76560.0,13550.0,25.8,63.04,11.16,15.52,14.43,18.19,13.86,9.99,12.06,8.48,4.25,3.2,0.1317939147328969,48.14,32.620000000000005,22.34,81.19,14.68,4.46,35321.0,13651.0,173.0,4380.0,72.0,550.0,824.0,66470.0,0.3981790684012652,2670.0,387.0,2283.0,67,0.0005517082369216,0.0005517082369216
18420,"Corinth, MS",Micropolitan Statistical Area,Corinth,MS,Mississippi,28,15700,34.9343599,-88.5223353,14562,14573.0,-11.0,482.8,18.54,18.61,0.0,0.07,0.24,0.31,26069.0,38460.0,17.53,123300.0,5755,0.3952067023760472,595.0,992.0,389.0,54.3,38.8,1886.0,1635.0,1951.0,2140.0,1197.0,1842.0,1856.0,1240.0,815.0,3117.0,8468.0,2977.0,21.41,58.15,20.44,12.95,11.23,13.4,14.7,8.22,12.65,12.75,8.52,5.6,0.1182527608517449,37.58,24.630000000000003,16.169999999999998,82.3,23.07,8.65,9950.0,3517.0,0.0,3.0,0.0,0.0,486.0,606.0,0.5280235010746837,4986.0,470.0,4516.0,8,0.0005493750858398,0.0005493750858398
23620,"Gainesville, TX",Micropolitan Statistical Area,Gainesville,TX,Texas,48,27984,33.6259414,-97.1333453,16441,16002.0,439.0,851.7,24.44,18.6,0.0,0.12,1.81,1.93,20574.0,44753.0,24.65,107900.0,7630,0.4640836932060093,889.0,1231.0,551.0,49.7,33.4,2812.0,2297.0,2395.0,2032.0,1812.0,1874.0,1503.0,1043.0,673.0,4532.0,9625.0,2284.0,27.57,58.54,13.89,17.1,13.97,14.57,12.36,11.02,11.4,9.14,6.34,4.09,0.1244114211533654,45.64,28.54,18.07,78.51,13.18,4.9,9160.0,989.0,211.0,293.0,0.0,0.0,382.0,5406.0,0.4231321657283413,3680.0,442.0,3238.0,9,0.0005474119579101,0.0005474119579101
11020,"Altoona, PA",Metropolitan Statistical Area,Altoona,PA,Pennsylvania,42,2184,40.518681,-78.394736,43987,46320.0,-2333.0,4492.6,13.93,18.19,2.33,0.1,3.85,6.28,24410.0,41403.0,23.36,88500.0,19182,0.4360833882738081,697.0,916.0,390.0,64.0,38.3,5222.0,5758.0,6383.0,5473.0,5234.0,5568.0,5368.0,3148.0,1833.0,9780.0,26957.0,7250.0,22.23,61.28,16.48,11.87,13.09,14.51,12.44,11.9,12.66,12.2,7.16,4.17,0.1196802863628031,39.47,27.6,17.24,90.16,17.64,5.77,40027.0,1512.0,26.0,89.0,16.0,18.0,1223.0,1076.0,0.8306054628717445,2162.0,608.0,1554.0,24,0.0005456157501079,0.0005456157501079
40420,"Rockford, IL",Metropolitan Statistical Area,Rockford,IL,Illinois,17,65000,42.2713945,-89.093966,147070,152871.0,-5801.0,2284.4,16.21,21.29,1.93,0.35,2.01,4.289999999999999,25517.0,44252.0,22.28,91600.0,63083,0.4289318011831101,772.0,1117.0,488.0,54.2,37.2,20346.0,20028.0,19951.0,17979.0,17508.0,17623.0,16562.0,9661.0,7412.0,36683.0,85829.0,24558.0,24.94,58.36,16.7,13.83,13.62,13.57,12.22,11.9,11.98,11.26,6.57,5.04,0.1190919983332733,41.02,27.19,16.079999999999995,83.82,22.34,8.7,78638.0,31019.0,176.0,4946.0,6.0,285.0,4910.0,27090.0,0.3665614312454833,4501.0,1174.0,3327.0,80,0.0005439586591419,0.0005439586591419
47900,"Washington-Arlington-Alexandria, DC-VA-MD-WV",Metropolitan Statistical Area,Rockville,MD,Maryland,24,67675,39.0817985,-77.1516844,68085,61209.0,6876.0,5008.8,19.32,31.79,21.27,0.19,4.16,25.62,49977.0,100677.0,7.6,583100.0,36327,0.5335536461775722,1921.0,2686.0,884.0,55.4,39.9,4692.0,8498.0,11646.0,9278.0,7985.0,9672.0,7196.0,5356.0,3762.0,11761.0,43511.0,12813.0,17.27,63.91,18.82,6.89,12.48,17.11,13.63,11.73,14.21,10.57,7.87,5.53,0.1224901506507452,36.48,29.59,19.210000000000004,92.24,62.47,34.83,32278.0,7131.0,89.0,14130.0,0.0,752.0,3198.0,9964.0,0.3074170413506036,1115.0,222.0,893.0,37,0.0005434383491224,0.0005434383491224
12300,"Augusta-Waterville, ME",Micropolitan Statistical Area,Waterville,ME,Maine,23,80740,44.5520105,-69.6317121,16577,15722.0,855.0,1225.0,25.21,18.07,0.1,0.0,14.63,14.73,26486.0,38862.0,21.18,125000.0,7040,0.424684804246848,727.0,1224.0,510.0,47.0,39.7,1290.0,3092.0,2244.0,1733.0,2135.0,1910.0,2026.0,1050.0,1097.0,3293.0,10024.0,3260.0,19.86,60.47,19.67,7.78,18.65,13.54,10.45,12.88,11.52,12.22,6.33,6.62,0.1232392409192342,39.97,32.19,20.11,92.78,31.1,14.37,15273.0,138.0,34.0,424.0,29.0,0.0,277.0,402.0,0.8504505518647855,2690.0,192.0,2498.0,9,0.0005429209145201,0.0005429209145201
13300,"Beeville, TX",Micropolitan Statistical Area,Beeville,TX,Texas,48,7192,28.4008319,-97.7483312,12912,12863.0,49.0,2091.6,18.85,16.33,0.0,1.02,2.4,3.42,18287.0,33995.0,27.39,77400.0,5166,0.400092936802974,754.0,984.0,372.0,53.2,28.9,2239.0,1891.0,2500.0,1483.0,1274.0,1145.0,1218.0,635.0,527.0,3617.0,7555.0,1740.0,28.01,58.51,13.48,17.34,14.65,19.36,11.49,9.87,8.87,9.43,4.92,4.08,0.1327117655262023,51.35,34.01,23.34,79.44,7.07,2.11,3485.0,229.0,92.0,133.0,0.0,7.0,56.0,8910.0,0.5494807315395448,3433.0,352.0,3081.0,7,0.0005421313506815,0.0005421313506815
41860,"San Francisco-Oakland-Berkeley, CA",Metropolitan Statistical Area,Pleasanton,CA,California,6,57792,37.6624312,-121.8746789,81794,70285.0,11509.0,3387.4,13.57,36.08,14.87,1.6,2.06,18.53,74729.0,156063.0,4.85,1087700.0,41114,0.5026530063329828,2396.0,3554.0,768.0,69.9,42.1,8248.0,12831.0,6010.0,10947.0,11692.0,12400.0,10126.0,6129.0,3411.0,19521.0,48860.0,13413.0,23.87,59.74,16.4,10.08,15.69,7.35,13.38,14.29,15.16,12.38,7.49,4.17,0.1241727276354327,33.12,23.04,9.249999999999996,95.8,66.4,29.83,40917.0,1466.0,228.0,27904.0,385.0,138.0,2951.0,7728.0,0.3779136714100147,1542.0,113.0,1429.0,44,0.000537936767978,0.000537936767978
34980,"Nashville-Davidson--Murfreesboro--Franklin, TN",Metropolitan Statistical Area,Murfreesboro,TN,Tennessee,47,51560,35.8460396,-86.3921096,146912,108755.0,38157.0,2380.7,22.44,26.89,0.35,0.4,1.15,1.9,31117.0,68373.0,13.57,273500.0,73688,0.5015791766499673,1052.0,1480.0,474.0,52.3,31.2,15138.0,24702.0,30188.0,18907.0,19745.0,16449.0,11328.0,7367.0,3088.0,32635.0,98799.0,15478.0,22.21,67.25,10.54,10.3,16.81,20.55,12.87,13.44,11.2,7.71,5.01,2.1,0.1371708800409761,47.66,37.36,25.45,93.16,34.56,12.67,90781.0,25590.0,269.0,4978.0,0.0,90.0,5021.0,9637.0,0.4860757035576274,2973.0,488.0,2485.0,79,0.0005377368764974,0.0005377368764974
47940,"Waterloo-Cedar Falls, IA",Metropolitan Statistical Area,Cedar Falls,IA,Iowa,19,11755,42.5274123,-92.4453179,40983,39260.0,1723.0,1416.5,28.29,14.69,0.24,0.97,7.81,9.02,34857.0,61420.0,18.0,189100.0,23747,0.5794353756435595,875.0,1451.0,491.0,63.0,27.2,4645.0,6181.0,10930.0,4856.0,3269.0,3476.0,3874.0,2200.0,1552.0,7789.0,27469.0,5725.0,19.01,67.03,13.97,11.33,15.08,26.67,11.85,7.98,8.48,9.45,5.37,3.79,0.1475446980922574,53.08,41.75,34.06999999999999,96.1,47.41,18.75,36596.0,1008.0,55.0,1603.0,70.0,154.0,518.0,979.0,0.8002489139293998,2175.0,206.0,1969.0,22,0.0005368079447575,0.0005368079447575
31260,"Lufkin, TX",Micropolitan Statistical Area,Lufkin,TX,Texas,48,45072,31.3386242,-94.7288558,35465,35067.0,398.0,1036.8,19.5,15.91,0.27,0.05,2.36,2.68,23489.0,48588.0,20.86,116800.0,15169,0.4277174679261243,856.0,1222.0,466.0,52.1,33.5,4893.0,5107.0,5995.0,4226.0,3942.0,3902.0,3562.0,2094.0,1744.0,9152.0,20747.0,5566.0,25.81,58.5,15.69,13.8,14.4,16.9,11.92,11.12,11.0,10.04,5.9,4.92,0.122972040534335,45.1,31.3,19.290000000000003,80.88,21.65,7.9,14927.0,8318.0,20.0,761.0,5.0,96.0,728.0,10610.0,0.3225331262471468,4302.0,811.0,3491.0,19,0.0005357394614408,0.0005357394614408
10300,"Adrian, MI",Micropolitan Statistical Area,Adrian,MI,Michigan,26,440,41.8975152,-84.0373054,20572,21133.0,-561.0,2572.3,21.15,20.18,1.25,1.13,8.63,11.010000000000002,20799.0,36236.0,23.01,76800.0,9336,0.4538207272020221,743.0,902.0,446.0,54.2,34.6,2419.0,2994.0,3747.0,2412.0,2107.0,2256.0,2030.0,1561.0,1046.0,4281.0,12732.0,3559.0,20.81,61.89,17.3,11.76,14.55,18.21,11.72,10.24,10.97,9.87,7.59,5.08,0.1224837897282062,44.52,32.760000000000005,23.710000000000004,84.24,17.65,7.22,14991.0,845.0,28.0,17.0,9.0,115.0,622.0,3945.0,0.5704051478830809,2838.0,682.0,2157.0,11,0.0005347073692397,0.0005347073692397
16260,"Cedar City, UT",Micropolitan Statistical Area,Cedar City,UT,Utah,49,11320,37.6774238,-113.061827,32067,28857.0,3210.0,894.2,21.06,14.0,0.12,0.15,4.07,4.34,22355.0,48346.0,20.32,215900.0,14782,0.4609723391648735,794.0,1251.0,342.0,52.4,26.2,5573.0,4995.0,7369.0,3986.0,3210.0,2402.0,2359.0,1497.0,676.0,9009.0,19682.0,3376.0,28.09,61.38,10.53,17.38,15.58,22.98,12.43,10.01,7.49,7.36,4.67,2.11,0.1463668257378479,55.94,38.56,27.85,93.83,34.92,11.97,26884.0,261.0,696.0,256.0,41.0,34.0,767.0,3128.0,0.7135458647459252,1680.0,178.0,1502.0,17,0.0005301400193345,0.0005301400193345
33460,"Minneapolis-St. Paul-Bloomington, MN-WI",Metropolitan Statistical Area,St. Paul,MN,Minnesota,27,58000,44.9497487,-93.0931028,308096,285068.0,23028.0,5927.4,17.14,24.34,9.03,0.88,3.52,13.43,32477.0,63174.0,15.9,231500.0,162799,0.5284034846281679,968.0,1535.0,585.0,50.3,33.0,42109.0,43767.0,51045.0,53733.0,34816.0,33742.0,26917.0,14446.0,7521.0,76494.0,196600.0,35002.0,24.83,63.81,11.36,13.67,14.21,16.57,17.44,11.3,10.95,8.74,4.69,2.44,0.1319144205326508,44.45,30.78,19.620000000000005,88.59,43.62,17.6,158314.0,49920.0,1600.0,59839.0,83.0,589.0,10816.0,26935.0,0.3369170336909542,4551.0,749.0,3803.0,161,0.000522564395513,0.000522564395513
25300,"Hannibal, MO",Micropolitan Statistical Area,Hannibal,MO,Missouri,29,30214,39.7082498,-91.3587413,17320,17916.0,-596.0,1083.3,18.63,15.7,0.11,0.05,2.7,2.8600000000000003,23360.0,42906.0,18.48,105300.0,7464,0.43094688221709,709.0,1005.0,400.0,59.2,36.6,2347.0,2299.0,2686.0,1941.0,1772.0,2112.0,2175.0,1142.0,846.0,4128.0,10271.0,2921.0,23.83,59.3,16.86,13.55,13.27,15.51,11.21,10.23,12.19,12.56,6.59,4.88,0.1203793454891482,42.33,28.78,18.5,86.35,21.0,6.74,15188.0,945.0,114.0,113.0,18.0,44.0,473.0,425.0,0.773368113381731,5677.0,457.0,5220.0,9,0.0005196304849884,0.0005196304849884
